timestamp,experiment_name,seed,dataset,model_type,defence_type,attack_type,attack_epsilon,validity_rate,adv_validity_rate,clean_pr_auc,clean_precision,clean_recall,clean_f1,robust_pr_auc,robust_precision,robust_recall,robust_f1,clean_accuracy,robust_accuracy,train_time_sec,attack_time_sec
2026-02-16T20:08:18.175217+11:00,lcld_neural_eps_sweep,456,lcld,neural,none,capgd,0.2,0.9995,1.0,0.3103,0.2843,0.6128,0.3884,0.1051,0.0,0.0,0.0,0.622,0.0013,23.09,0.09
2026-02-16T20:08:33.512945+11:00,lcld_neural_eps_sweep,456,lcld,neural,none,capgd,0.3,0.9995,1.0,0.3103,0.2843,0.6128,0.3884,0.1051,0.0,0.0,0.0,0.622,0.0005,23.09,0.1
2026-02-16T20:09:40.208218+11:00,sparkov_neural_baseline,42,sparkov,neural,none,capgd,0.1,1.0,1.0,0.5501,0.1337,0.7739,0.228,0.0053,0.0003,0.005,0.0005,0.9718,0.887,31.1,0.07
2026-02-16T20:10:41.463786+11:00,sparkov_neural_baseline,123,sparkov,neural,none,capgd,0.1,0.9999,1.0,0.5904,0.0958,0.8442,0.1721,0.0053,0.0002,0.005,0.0003,0.9564,0.8429,31.57,0.08
2026-02-16T20:11:44.023260+11:00,sparkov_neural_baseline,456,sparkov,neural,none,capgd,0.1,0.9999,1.0,0.5976,0.0783,0.8291,0.143,0.0053,0.0,0.0,0.0,0.9466,0.8336,31.75,0.07
2026-02-16T20:14:29.774672+11:00,sparkov_neural_adv_train,42,sparkov,neural,adversarial_training,capgd,0.1,1.0,1.0,0.6977,0.1025,0.9045,0.1841,0.1831,0.0259,0.8342,0.0503,0.9569,0.8307,136.19,0.06
2026-02-16T20:17:15.852848+11:00,sparkov_neural_adv_train,123,sparkov,neural,adversarial_training,capgd,0.1,0.9999,1.0,0.5828,0.1288,0.8744,0.2245,0.2347,0.0424,0.8191,0.0806,0.9676,0.8996,136.23,0.06
2026-02-16T20:20:01.840990+11:00,sparkov_neural_adv_train,456,sparkov,neural,adversarial_training,capgd,0.1,0.9999,1.0,0.4956,0.2537,0.8693,0.3927,0.2114,0.066,0.7889,0.1218,0.9856,0.9389,136.19,0.05
2026-02-16T20:21:04.145129+11:00,sparkov_neural_input_val,42,sparkov,neural,input_validation,capgd,0.1,1.0,1.0,0.5113,0.0394,0.8291,0.0753,0.0054,0.0,0.0,0.0,0.8906,0.7862,30.99,0.06
2026-02-16T20:22:04.354739+11:00,sparkov_neural_input_val,123,sparkov,neural,input_validation,capgd,0.1,0.9999,1.0,0.424,0.0318,0.8342,0.0612,0.0054,0.0,0.0,0.0,0.8626,0.7573,30.84,0.06
2026-02-16T20:23:05.790144+11:00,sparkov_neural_input_val,456,sparkov,neural,input_validation,capgd,0.1,0.9999,1.0,0.3585,0.028,0.7739,0.0541,0.0041,0.0,0.0,0.0,0.8545,0.721,31.45,0.06
2026-02-16T20:24:06.626081+11:00,sparkov_neural_eps_sweep,42,sparkov,neural,none,capgd,0.01,1.0,1.0,0.612,0.1055,0.809,0.1867,0.2309,0.0603,0.5126,0.1079,0.9621,0.9545,31.02,0.07
2026-02-16T20:24:15.654401+11:00,sparkov_neural_eps_sweep,42,sparkov,neural,none,capgd,0.05,1.0,1.0,0.612,0.1055,0.809,0.1867,0.0027,0.0004,0.005,0.0007,0.9621,0.9202,31.02,0.05
2026-02-16T20:24:24.710134+11:00,sparkov_neural_eps_sweep,42,sparkov,neural,none,capgd,0.1,1.0,1.0,0.612,0.1055,0.809,0.1867,0.0053,0.0,0.0,0.0,0.9621,0.8583,31.02,0.05
2026-02-16T20:24:33.831660+11:00,sparkov_neural_eps_sweep,42,sparkov,neural,none,capgd,0.15,1.0,1.0,0.612,0.1055,0.809,0.1867,0.0054,0.0,0.0,0.0,0.9621,0.7854,31.02,0.05
2026-02-16T20:24:42.896256+11:00,sparkov_neural_eps_sweep,42,sparkov,neural,none,capgd,0.2,1.0,1.0,0.612,0.1055,0.809,0.1867,0.0054,0.0,0.0,0.0,0.9621,0.7248,31.02,0.05
2026-02-16T20:24:51.857665+11:00,sparkov_neural_eps_sweep,42,sparkov,neural,none,capgd,0.3,1.0,1.0,0.612,0.1055,0.809,0.1867,0.0054,0.0,0.0,0.0,0.9621,0.7198,31.02,0.05
2026-02-16T20:25:53.071490+11:00,sparkov_neural_eps_sweep,123,sparkov,neural,none,capgd,0.01,0.9999,1.0,0.5823,0.0778,0.8543,0.1427,0.2026,0.0486,0.593,0.0899,0.9449,0.9355,31.29,0.07
2026-02-16T20:26:01.929379+11:00,sparkov_neural_eps_sweep,123,sparkov,neural,none,capgd,0.05,0.9999,1.0,0.5823,0.0778,0.8543,0.1427,0.0028,0.0,0.0,0.0,0.9449,0.8911,31.29,0.06
2026-02-16T20:26:10.768239+11:00,sparkov_neural_eps_sweep,123,sparkov,neural,none,capgd,0.1,0.9999,1.0,0.5823,0.0778,0.8543,0.1427,0.0054,0.0,0.0,0.0,0.9449,0.8251,31.29,0.05
2026-02-16T20:26:19.662756+11:00,sparkov_neural_eps_sweep,123,sparkov,neural,none,capgd,0.15,0.9999,1.0,0.5823,0.0778,0.8543,0.1427,0.0054,0.0,0.0,0.0,0.9449,0.7523,31.29,0.05
2026-02-16T20:26:28.450199+11:00,sparkov_neural_eps_sweep,123,sparkov,neural,none,capgd,0.2,0.9999,1.0,0.5823,0.0778,0.8543,0.1427,0.0054,0.0,0.0,0.0,0.9449,0.7022,31.29,0.05
2026-02-16T20:26:37.280392+11:00,sparkov_neural_eps_sweep,123,sparkov,neural,none,capgd,0.3,0.9999,1.0,0.5823,0.0778,0.8543,0.1427,0.0054,0.0,0.0,0.0,0.9449,0.8581,31.29,0.05
2026-02-16T20:27:38.268925+11:00,sparkov_neural_eps_sweep,456,sparkov,neural,none,capgd,0.01,0.9999,1.0,0.6197,0.1168,0.8191,0.2044,0.1294,0.0547,0.407,0.0964,0.9657,0.959,31.08,0.07
2026-02-16T20:27:47.137682+11:00,sparkov_neural_eps_sweep,456,sparkov,neural,none,capgd,0.05,0.9999,1.0,0.6197,0.1168,0.8191,0.2044,0.0036,0.0027,0.0302,0.005,0.9657,0.9355,31.08,0.05
2026-02-16T20:27:56.071719+11:00,sparkov_neural_eps_sweep,456,sparkov,neural,none,capgd,0.1,0.9999,1.0,0.6197,0.1168,0.8191,0.2044,0.0053,0.0,0.0,0.0,0.9657,0.891,31.08,0.05
2026-02-16T20:28:04.909664+11:00,sparkov_neural_eps_sweep,456,sparkov,neural,none,capgd,0.15,0.9999,1.0,0.6197,0.1168,0.8191,0.2044,0.0054,0.0,0.0,0.0,0.9657,0.8278,31.08,0.05
2026-02-16T20:28:13.807666+11:00,sparkov_neural_eps_sweep,456,sparkov,neural,none,capgd,0.2,0.9999,1.0,0.6197,0.1168,0.8191,0.2044,0.0054,0.0,0.0,0.0,0.9657,0.786,31.08,0.05
2026-02-16T20:28:22.624273+11:00,sparkov_neural_eps_sweep,456,sparkov,neural,none,capgd,0.3,0.9999,1.0,0.6197,0.1168,0.8191,0.2044,0.0054,0.0,0.0,0.0,0.9657,0.912,31.08,0.05
2026-02-17T22:37:22.282907+11:00,ieee_cis_tree_input_val,42,ieee_cis,tree,input_validation,capgd,0.1,0.9974,0.9974,0.5559,0.8477,0.3033,0.4468,0.5559,0.8477,0.3033,0.4468,0.9732,0.9732,0.79,1.28
2026-02-17T22:37:54.533792+11:00,ieee_cis_tree_input_val,123,ieee_cis,tree,input_validation,capgd,0.1,0.9967,0.9967,0.5204,0.8769,0.2701,0.413,0.5204,0.8769,0.2701,0.413,0.9726,0.9726,0.8,1.62
2026-02-17T22:45:05.703929+11:00,lcld_tree_square,123,lcld,tree,none,square,0.1,0.9994,1.0,0.3673,0.5132,0.0666,0.1179,0.1684,0.0409,0.0152,0.0222,0.8048,0.7371,0.59,388.61
2026-02-18T10:01:20.722692+11:00,ieee_cis_tree_hopskipjump,42,ieee_cis,tree,none,hopskipjump,0.1,0.9974,1.0,0.5823,0.8421,0.3412,0.4857,0.0904,0.026,0.09,0.0403,0.9742,0.8468,1.44,33940.48
2026-02-18T20:27:17.286563+11:00,lcld_tree_hopskipjump,42,lcld,tree,none,hopskipjump,0.1,0.9993,1.0,0.3644,0.5379,0.0662,0.118,0.1855,0.1874,0.9338,0.3122,0.806,0.194,0.97,21378.33
2026-02-19T01:47:37.233786+11:00,ieee_cis_tree_hopskipjump,123,ieee_cis,tree,none,hopskipjump,0.1,0.9967,1.0,0.5582,0.8172,0.3602,0.5,0.0306,0.0236,0.5545,0.0452,0.9743,0.1635,1.38,40612.23
2026-02-20T22:59:18.025271+11:00,ccfd_ensemble,42,ccfd,ensemble,ensemble,capgd,0.1,0.9999,1.0000,0.8701,0.1635,0.8878,0.2762,0.8148,0.0652,0.8878,0.1214,0.9920,0.9779,41.08,0.08
2026-02-20T23:00:17.418521+11:00,ccfd_ensemble,123,ccfd,ensemble,ensemble,capgd,0.1,0.9999,1.0000,0.7984,0.4271,0.8367,0.5655,0.7114,0.1270,0.8265,0.2201,0.9978,0.9899,35.78,0.05
2026-02-20T23:01:14.824741+11:00,ccfd_ensemble,456,ccfd,ensemble,ensemble,capgd,0.1,0.9997,1.0000,0.8752,0.3580,0.8878,0.5103,0.8554,0.1286,0.8776,0.2243,0.9971,0.9896,36.24,0.05
2026-02-20T23:12:00.382853+11:00,ieee_cis_ensemble,42,ieee_cis,ensemble,ensemble,capgd,0.1,0.9998,1.0000,0.6366,0.2312,0.8113,0.3598,0.0226,0.0040,0.1004,0.0077,0.8990,0.0961,188.44,0.65
2026-02-20T23:22:51.651722+11:00,ieee_cis_ensemble,123,ieee_cis,ensemble,ensemble,capgd,0.1,0.9997,1.0000,0.6359,0.2418,0.8110,0.3725,0.0380,0.0054,0.1348,0.0104,0.9044,0.1007,197.03,0.56
2026-02-20T23:33:29.787047+11:00,ieee_cis_ensemble,456,ieee_cis,ensemble,ensemble,capgd,0.1,0.9998,1.0000,0.6329,0.2698,0.7839,0.4015,0.0299,0.0043,0.1091,0.0083,0.9182,0.0918,190.61,0.56
2026-02-20T23:42:30.924330+11:00,lcld_ensemble,42,lcld,ensemble,ensemble,capgd,0.1,0.9999,1.0000,0.3880,0.3189,0.6784,0.4339,0.1092,0.0072,0.0237,0.0110,0.6535,0.1693,184.49,0.63
2026-02-20T23:51:13.218609+11:00,lcld_ensemble,123,lcld,ensemble,ensemble,capgd,0.1,1.0000,1.0000,0.3875,0.3164,0.6820,0.4323,0.1077,0.0082,0.0274,0.0126,0.6494,0.1624,181.54,0.64
2026-02-21T00:00:04.912180+11:00,lcld_ensemble,456,lcld,ensemble,ensemble,capgd,0.1,1.0000,1.0000,0.3855,0.3169,0.6832,0.4330,0.1081,0.0055,0.0182,0.0084,0.6498,0.1629,187.07,0.64
2026-02-21T00:06:48.791435+11:00,sparkov_ensemble,42,sparkov,ensemble,ensemble,capgd,0.1,1.0000,1.0000,0.5562,0.1876,0.9363,0.3126,0.0757,0.0804,0.7145,0.1446,0.9785,0.9559,235.61,0.47
2026-02-21T00:13:37.157600+11:00,sparkov_ensemble,123,sparkov,ensemble,ensemble,capgd,0.1,1.0000,1.0000,0.6121,0.2035,0.9275,0.3337,0.1009,0.0974,0.7155,0.1714,0.9807,0.9640,242.03,0.47
2026-02-21T00:20:14.658762+11:00,sparkov_ensemble,456,sparkov,ensemble,ensemble,capgd,0.1,1.0000,1.0000,0.5753,0.1978,0.9202,0.3255,0.1009,0.1215,0.7078,0.2074,0.9801,0.9718,237.20,0.47
2026-02-21T00:21:31.903803+11:00,ccfd_ensemble_square,42,ccfd,ensemble,ensemble,square,0.1,0.9975,1.0000,1.0000,0.7500,1.0000,0.8571,0.9765,0.5294,1.0000,0.6923,0.9995,0.9986,5.54,64.57
2026-02-21T00:22:49.309872+11:00,ccfd_ensemble_square,123,ccfd,ensemble,ensemble,square,0.1,0.9977,1.0000,0.8009,0.5833,0.7778,0.6667,0.6956,0.3684,0.7778,0.5000,0.9988,0.9975,5.84,64.38
2026-02-21T00:24:07.774680+11:00,ccfd_ensemble_square,456,ccfd,ensemble,ensemble,square,0.1,0.9977,1.0000,0.5788,0.6667,0.6667,0.6667,0.5201,0.4545,0.5556,0.5000,0.9989,0.9982,5.53,65.67
2026-02-21T00:38:12.598497+11:00,ieee_cis_ensemble_square,42,ieee_cis,ensemble,ensemble,square,0.1,0.9974,1.0000,0.5315,0.2206,0.6659,0.3314,0.0799,0.0224,0.2109,0.0406,0.9040,0.6436,22.28,757.49
2026-02-21T00:52:45.827186+11:00,ieee_cis_ensemble_square,123,ieee_cis,ensemble,ensemble,square,0.1,0.9967,1.0000,0.5306,0.2469,0.6611,0.3595,0.0763,0.0252,0.1967,0.0446,0.9158,0.6992,21.47,786.80
2026-02-21T01:07:04.739272+11:00,ieee_cis_ensemble_square,456,ieee_cis,ensemble,ensemble,square,0.1,0.9973,1.0000,0.5049,0.2215,0.6398,0.3291,0.0612,0.0209,0.2062,0.0379,0.9068,0.6263,21.80,772.95
2026-02-21T01:18:05.673127+11:00,lcld_ensemble_square,42,lcld,ensemble,ensemble,square,0.1,0.9993,1.0000,0.3654,0.3163,0.6271,0.4205,0.1476,0.0634,0.1624,0.0912,0.6614,0.3660,22.59,543.80
2026-02-21T01:29:34.369359+11:00,lcld_ensemble_square,123,lcld,ensemble,ensemble,square,0.1,0.9994,1.0000,0.3717,0.3213,0.6189,0.4230,0.1480,0.0392,0.0866,0.0539,0.6693,0.4048,21.78,571.65
2026-02-21T01:40:37.545401+11:00,lcld_ensemble_square,456,lcld,ensemble,ensemble,square,0.1,0.9995,1.0000,0.3736,0.3292,0.6075,0.4270,0.1380,0.0416,0.1077,0.0600,0.6807,0.3393,21.20,543.90
2026-02-21T01:52:09.536838+11:00,sparkov_ensemble_square,42,sparkov,ensemble,ensemble,square,0.1,1.0000,1.0000,0.4503,0.3458,0.8392,0.4897,0.0724,0.0693,0.5025,0.1218,0.9906,0.9611,26.25,636.55
2026-02-21T02:03:40.119161+11:00,sparkov_ensemble_square,123,sparkov,ensemble,ensemble,square,0.1,0.9999,1.0000,0.5900,0.3360,0.8492,0.4815,0.0896,0.0793,0.4874,0.1364,0.9902,0.9669,27.08,634.04
2026-02-21T02:15:10.143428+11:00,sparkov_ensemble_square,456,sparkov,ensemble,ensemble,square,0.1,0.9999,1.0000,0.5775,0.3585,0.8593,0.5059,0.0622,0.0514,0.4724,0.0927,0.9910,0.9503,26.99,633.92
2026-02-21T02:16:25.027465+11:00,ccfd_neural_input_val_z5,42,ccfd,neural,input_validation,capgd,0.1,0.9999,1.0000,0.7738,0.1388,0.8980,0.2404,0.6831,0.0325,0.8878,0.0627,0.9902,0.9544,45.79,0.05
2026-02-21T02:17:30.252621+11:00,ccfd_neural_input_val_z10,42,ccfd,neural,input_validation,capgd,0.1,0.9999,1.0000,0.7069,0.1125,0.8980,0.2000,0.4381,0.0260,0.8673,0.0504,0.9876,0.9438,45.01,0.05
2026-02-21T02:18:29.340294+11:00,sparkov_neural_input_val_z5,42,sparkov,neural,input_validation,capgd,0.1,1.0000,1.0000,0.6289,0.0623,0.8894,0.1164,0.0054,0.0000,0.0000,0.0000,0.9275,0.8142,30.30,0.06
2026-02-21T02:19:27.828249+11:00,sparkov_neural_input_val_z10,42,sparkov,neural,input_validation,capgd,0.1,1.0000,1.0000,0.5735,0.1136,0.7889,0.1986,0.0054,0.0000,0.0000,0.0000,0.9658,0.8595,29.84,0.06
2026-02-21T02:19:48.801339+11:00,ccfd_tree_input_val_z5,42,ccfd,tree,input_validation,capgd,0.1,0.9999,0.9999,0.8629,0.9512,0.7959,0.8667,0.8629,0.9512,0.7959,0.8667,0.9996,0.9996,0.83,1.62
2026-02-21T02:20:09.522246+11:00,ccfd_tree_input_val_z10,42,ccfd,tree,input_validation,capgd,0.1,0.9999,0.9999,0.8629,0.9512,0.7959,0.8667,0.8629,0.9512,0.7959,0.8667,0.9996,0.9996,0.92,1.60
2026-02-21T02:20:38.475562+11:00,sparkov_tree_input_val_z5,42,sparkov,tree,input_validation,capgd,0.1,1.0000,1.0000,0.7376,0.7564,0.5930,0.6648,0.7376,0.7564,0.5930,0.6648,0.9968,0.9968,0.69,1.59
2026-02-21T02:21:07.540223+11:00,sparkov_tree_input_val_z10,42,sparkov,tree,input_validation,capgd,0.1,1.0000,1.0000,0.7564,0.7658,0.6080,0.6779,0.7564,0.7658,0.6080,0.6779,0.9969,0.9969,0.80,1.59
