run_id,notebook,dataset,model,defence,attack,protocol,seed,epsilon,same_model_group_id,model_weight_hash,n_test,clean_pr_auc,robust_pr_auc,clean_roc_auc,robust_roc_auc,clean_accuracy,robust_accuracy,flipped_count,feasible_count,feasible_flipped_count,fsr,aggregate_feasibility,main_failed_constraint,attack_runtime_sec,notes
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.05__C1_projection,nb1_capgd_grid,IEEE-CIS,MLP,none,CAPGD,C1_projection,123,0.05,IEEE-CIS__MLP__none__s123,f9a503fc4c8ba05a,11811,0.45395224299008874,0.1257932307584876,0.7997478443280475,0.2198325564827457,0.9163491660316654,0.513758360850055,156,10059,122,0.782051282051282,0.8516637033274067,i_d_nonneg,0.218,
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.05__C2_mask_projection,nb1_capgd_grid,IEEE-CIS,MLP,none,CAPGD,C2_mask_projection,123,0.05,IEEE-CIS__MLP__none__s123,f9a503fc4c8ba05a,11811,0.45395224299008874,0.4444757423551977,0.7997478443280475,0.7910008368430668,0.9163491660316654,0.9105918211836423,1,11809,1,1.0,0.9998306663279993,i_card6_ohe,0.372,
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.05__B_posthoc_filter,nb1_capgd_grid,IEEE-CIS,MLP,none,CAPGD,B_posthoc_filter,123,0.05,IEEE-CIS__MLP__none__s123,f9a503fc4c8ba05a,11811,0.45395224299008874,0.45394566259953134,0.7997478443280475,0.7997361926095646,0.9163491660316654,0.9163491660316654,0,11809,0,,0.9998306663279993,i_card6_ohe,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.1__A_unconstrained,nb1_capgd_grid,IEEE-CIS,MLP,none,CAPGD,A_unconstrained,123,0.1,IEEE-CIS__MLP__none__s123,f9a503fc4c8ba05a,11811,0.45395224299008874,0.08950707050574987,0.7997478443280475,0.09504327573084365,0.9163491660316654,0.18262636525273052,195,1,0,0.0,8.466683600033866e-05,i_product_ohe,0.215,
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.1__C1_projection,nb1_capgd_grid,IEEE-CIS,MLP,none,CAPGD,C1_projection,123,0.1,IEEE-CIS__MLP__none__s123,f9a503fc4c8ba05a,11811,0.45395224299008874,0.08370979300790171,0.7997478443280475,0.08811154356556736,0.9163491660316654,0.19439505545677757,197,10233,170,0.8629441624365483,0.8663957327914655,i_d_nonneg,0.217,
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.1__C2_mask_projection,nb1_capgd_grid,IEEE-CIS,MLP,none,CAPGD,C2_mask_projection,123,0.1,IEEE-CIS__MLP__none__s123,f9a503fc4c8ba05a,11811,0.45395224299008874,0.43604099120079115,0.7997478443280475,0.7825092308659016,0.9163491660316654,0.9058504783676234,4,11809,4,1.0,0.9998306663279993,i_card6_ohe,0.367,
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.1__B_posthoc_filter,nb1_capgd_grid,IEEE-CIS,MLP,none,CAPGD,B_posthoc_filter,123,0.1,IEEE-CIS__MLP__none__s123,f9a503fc4c8ba05a,11811,0.45395224299008874,0.45394797679025134,0.7997478443280475,0.799732031281535,0.9163491660316654,0.9163491660316654,0,11809,0,,0.9998306663279993,i_card6_ohe,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.15__A_unconstrained,nb1_capgd_grid,IEEE-CIS,MLP,none,CAPGD,A_unconstrained,123,0.15,IEEE-CIS__MLP__none__s123,f9a503fc4c8ba05a,11811,0.45395224299008874,0.04020076858081938,0.7997478443280475,0.07744273076332488,0.9163491660316654,0.07509948353230039,200,1,0,0.0,8.466683600033866e-05,i_product_ohe,0.21,
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.15__C1_projection,nb1_capgd_grid,IEEE-CIS,MLP,none,CAPGD,C1_projection,123,0.15,IEEE-CIS__MLP__none__s123,f9a503fc4c8ba05a,11811,0.45395224299008874,0.04502223657831267,0.7997478443280475,0.07978431004557071,0.9163491660316654,0.08170349674032681,199,10303,188,0.9447236180904522,0.8723224113114892,i_d_nonneg,0.223,
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.15__C2_mask_projection,nb1_capgd_grid,IEEE-CIS,MLP,none,CAPGD,C2_mask_projection,123,0.15,IEEE-CIS__MLP__none__s123,f9a503fc4c8ba05a,11811,0.45395224299008874,0.42794421468401406,0.7997478443280475,0.7741268597495131,0.9163491660316654,0.9011091355516044,5,11809,5,1.0,0.9998306663279993,i_card6_ohe,0.37,
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.15__B_posthoc_filter,nb1_capgd_grid,IEEE-CIS,MLP,none,CAPGD,B_posthoc_filter,123,0.15,IEEE-CIS__MLP__none__s123,f9a503fc4c8ba05a,11811,0.45395224299008874,0.45394238868701847,0.7997478443280475,0.7997139295046064,0.9163491660316654,0.9163491660316654,0,11809,0,,0.9998306663279993,i_card6_ohe,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.2__A_unconstrained,nb1_capgd_grid,IEEE-CIS,MLP,none,CAPGD,A_unconstrained,123,0.2,IEEE-CIS__MLP__none__s123,f9a503fc4c8ba05a,11811,0.45395224299008874,0.031400459133717265,0.7997478443280475,0.06218875867168742,0.9163491660316654,0.03979341292015917,206,0,0,0.0,0.0,i_product_ohe,0.214,
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.2__C1_projection,nb1_capgd_grid,IEEE-CIS,MLP,none,CAPGD,C1_projection,123,0.2,IEEE-CIS__MLP__none__s123,f9a503fc4c8ba05a,11811,0.45395224299008874,0.03134863038797454,0.7997478443280475,0.06471447671924227,0.9163491660316654,0.04309541952417238,205,9756,187,0.9121951219512195,0.826009652019304,i_d_nonneg,0.217,
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.2__C2_mask_projection,nb1_capgd_grid,IEEE-CIS,MLP,none,CAPGD,C2_mask_projection,123,0.2,IEEE-CIS__MLP__none__s123,f9a503fc4c8ba05a,11811,0.45395224299008874,0.4198995978119088,0.7997478443280475,0.7658013947939291,0.9163491660316654,0.8941664549995767,9,11809,9,1.0,0.9998306663279993,i_card6_ohe,0.373,
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.2__B_posthoc_filter,nb1_capgd_grid,IEEE-CIS,MLP,none,CAPGD,B_posthoc_filter,123,0.2,IEEE-CIS__MLP__none__s123,f9a503fc4c8ba05a,11811,0.45395224299008874,0.45395224299008874,0.7997478443280475,0.7997478443280475,0.9163491660316654,0.9163491660316654,0,11809,0,,0.9998306663279993,i_card6_ohe,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.01__A_unconstrained,nb1_capgd_grid,IEEE-CIS,MLP,none,CAPGD,A_unconstrained,456,0.01,IEEE-CIS__MLP__none__s456,a38b2061efc308c2,11811,0.3951772189591178,0.2509584144319399,0.7983491179441042,0.5950658509354041,0.8972991279315892,0.8478536957073914,70,4598,0,0.0,0.3892981119295572,i_d_nonneg,0.215,
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.01__C1_projection,nb1_capgd_grid,IEEE-CIS,MLP,none,CAPGD,C1_projection,456,0.01,IEEE-CIS__MLP__none__s456,a38b2061efc308c2,11811,0.3951772189591178,0.25440077204406797,0.7983491179441042,0.6032175804457531,0.8972991279315892,0.8488696977393955,69,4909,33,0.4782608695652174,0.4156294979256625,i_d_nonneg,0.218,
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.01__C2_mask_projection,nb1_capgd_grid,IEEE-CIS,MLP,none,CAPGD,C2_mask_projection,456,0.01,IEEE-CIS__MLP__none__s456,a38b2061efc308c2,11811,0.3951772189591178,0.3929958448479371,0.7983491179441042,0.7965295772631694,0.8972991279315892,0.8956057912115825,0,11811,0,,1.0,none,0.364,
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.01__B_posthoc_filter,nb1_capgd_grid,IEEE-CIS,MLP,none,CAPGD,B_posthoc_filter,456,0.01,IEEE-CIS__MLP__none__s456,a38b2061efc308c2,11811,0.3951772189591178,0.3787641450826618,0.7983491179441042,0.7857192793079213,0.8972991279315892,0.8817204301075269,0,10113,0,,0.8562357124714249,i_product_ohe,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.05__A_unconstrained,nb1_capgd_grid,IEEE-CIS,MLP,none,CAPGD,A_unconstrained,456,0.05,IEEE-CIS__MLP__none__s456,a38b2061efc308c2,11811,0.3951772189591178,0.11465129553935638,0.7983491179441042,0.18784994167898766,0.8972991279315892,0.5156210312420625,164,4,0,0.0,0.00033866734400135465,i_product_ohe,0.214,
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.05__C1_projection,nb1_capgd_grid,IEEE-CIS,MLP,none,CAPGD,C1_projection,456,0.05,IEEE-CIS__MLP__none__s456,a38b2061efc308c2,11811,0.3951772189591178,0.11818923939551246,0.7983491179441042,0.19672054060644698,0.8972991279315892,0.5303530607061214,163,1997,60,0.36809815950920244,0.16907967149267633,i_d_nonneg,0.231,
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.05__C2_mask_projection,nb1_capgd_grid,IEEE-CIS,MLP,none,CAPGD,C2_mask_projection,456,0.05,IEEE-CIS__MLP__none__s456,a38b2061efc308c2,11811,0.3951772189591178,0.38432280632515897,0.7983491179441042,0.7894001820164881,0.8972991279315892,0.8906951147235628,2,11811,2,1.0,1.0,none,0.367,
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.05__B_posthoc_filter,nb1_capgd_grid,IEEE-CIS,MLP,none,CAPGD,B_posthoc_filter,456,0.05,IEEE-CIS__MLP__none__s456,a38b2061efc308c2,11811,0.3951772189591178,0.39514222257419623,0.7983491179441042,0.7983293516359637,0.8972991279315892,0.8972144610955889,0,11811,0,,1.0,none,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.1__A_unconstrained,nb1_capgd_grid,IEEE-CIS,MLP,none,CAPGD,A_unconstrained,456,0.1,IEEE-CIS__MLP__none__s456,a38b2061efc308c2,11811,0.3951772189591178,0.0741605325436705,0.7983491179441042,0.09812744399996838,0.8972991279315892,0.21581576496486327,193,1,0,0.0,8.466683600033866e-05,i_product_ohe,0.215,
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.1__C1_projection,nb1_capgd_grid,IEEE-CIS,MLP,none,CAPGD,C1_projection,456,0.1,IEEE-CIS__MLP__none__s456,a38b2061efc308c2,11811,0.3951772189591178,0.07915526275580541,0.7983491179441042,0.10177942547872959,0.8972991279315892,0.22775378884091102,190,1485,77,0.4052631578947368,0.12573025146050293,i_d_nonneg,0.219,
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.1__C2_mask_projection,nb1_capgd_grid,IEEE-CIS,MLP,none,CAPGD,C2_mask_projection,456,0.1,IEEE-CIS__MLP__none__s456,a38b2061efc308c2,11811,0.3951772189591178,0.3742343450000578,0.7983491179441042,0.7806302872273446,0.8972991279315892,0.8838371010075353,6,11811,6,1.0,1.0,none,0.366,
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.1__B_posthoc_filter,nb1_capgd_grid,IEEE-CIS,MLP,none,CAPGD,B_posthoc_filter,456,0.1,IEEE-CIS__MLP__none__s456,a38b2061efc308c2,11811,0.3951772189591178,0.3951772189591178,0.7983491179441042,0.7983491179441042,0.8972991279315892,0.8972991279315892,0,11811,0,,1.0,none,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.15__A_unconstrained,nb1_capgd_grid,IEEE-CIS,MLP,none,CAPGD,A_unconstrained,456,0.15,IEEE-CIS__MLP__none__s456,a38b2061efc308c2,11811,0.3951772189591178,0.03679001239978673,0.7983491179441042,0.08794550657718703,0.8972991279315892,0.09008551350436034,196,1,0,0.0,8.466683600033866e-05,i_product_ohe,0.215,
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.15__C1_projection,nb1_capgd_grid,IEEE-CIS,MLP,none,CAPGD,C1_projection,456,0.15,IEEE-CIS__MLP__none__s456,a38b2061efc308c2,11811,0.3951772189591178,0.04096241283281544,0.7983491179441042,0.09300713792596917,0.8972991279315892,0.09474218948437897,194,834,73,0.37628865979381443,0.07061214122428244,i_d_nonneg,0.219,
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.15__C2_mask_projection,nb1_capgd_grid,IEEE-CIS,MLP,none,CAPGD,C2_mask_projection,456,0.15,IEEE-CIS__MLP__none__s456,a38b2061efc308c2,11811,0.3951772189591178,0.36454927407497584,0.7983491179441042,0.771814513796675,0.8972991279315892,0.8777410888155109,8,11811,8,1.0,1.0,none,0.369,
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.15__B_posthoc_filter,nb1_capgd_grid,IEEE-CIS,MLP,none,CAPGD,B_posthoc_filter,456,0.15,IEEE-CIS__MLP__none__s456,a38b2061efc308c2,11811,0.3951772189591178,0.39517721156768637,0.7983491179441042,0.7983489098777028,0.8972991279315892,0.8972991279315892,0,11811,0,,1.0,none,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.2__A_unconstrained,nb1_capgd_grid,IEEE-CIS,MLP,none,CAPGD,A_unconstrained,456,0.2,IEEE-CIS__MLP__none__s456,a38b2061efc308c2,11811,0.3951772189591178,0.031929579615167944,0.7983491179441042,0.07730811180156788,0.8972991279315892,0.05105410210820421,198,1,0,0.0,8.466683600033866e-05,i_product_ohe,0.214,
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.2__C1_projection,nb1_capgd_grid,IEEE-CIS,MLP,none,CAPGD,C1_projection,456,0.2,IEEE-CIS__MLP__none__s456,a38b2061efc308c2,11811,0.3951772189591178,0.03063082338951947,0.7983491179441042,0.07504330902146791,0.8972991279315892,0.05596477859622386,200,659,69,0.345,0.055795444924223184,i_d_nonneg,0.217,
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.2__C2_mask_projection,nb1_capgd_grid,IEEE-CIS,MLP,none,CAPGD,C2_mask_projection,456,0.2,IEEE-CIS__MLP__none__s456,a38b2061efc308c2,11811,0.3951772189591178,0.35547690545090954,0.7983491179441042,0.763055230394007,0.8972991279315892,0.8718144102954872,10,11811,10,1.0,1.0,none,0.332,
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.2__B_posthoc_filter,nb1_capgd_grid,IEEE-CIS,MLP,none,CAPGD,B_posthoc_filter,456,0.2,IEEE-CIS__MLP__none__s456,a38b2061efc308c2,11811,0.3951772189591178,0.3951771961126212,0.7983491179441042,0.7983484937448999,0.8972991279315892,0.8972991279315892,0,11811,0,,1.0,none,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__IEEE-CIS__MLP__adversarial_training__s42__e0.1__A_unconstrained,nb1_capgd_grid,IEEE-CIS,MLP,adversarial_training,CAPGD,A_unconstrained,42,0.1,IEEE-CIS__MLP__adversarial_training__s42,d1d9d68d81bbc208,11811,0.4799004100739753,0.2915145414080226,0.8313499056835003,0.6578539448765521,0.9060198120396241,0.8124629582592499,54,0,0,0.0,0.0,i_product_ohe,0.212,
nb1_capgd_grid__IEEE-CIS__MLP__adversarial_training__s42__e0.1__C1_projection,nb1_capgd_grid,IEEE-CIS,MLP,adversarial_training,CAPGD,C1_projection,42,0.1,IEEE-CIS__MLP__adversarial_training__s42,d1d9d68d81bbc208,11811,0.4799004100739753,0.3003869124835854,0.8313499056835003,0.6689992297381818,0.9060198120396241,0.81999830666328,50,2356,16,0.32,0.1994750656167979,i_d_nonneg,0.217,
nb1_capgd_grid__IEEE-CIS__MLP__adversarial_training__s42__e0.1__C2_mask_projection,nb1_capgd_grid,IEEE-CIS,MLP,adversarial_training,CAPGD,C2_mask_projection,42,0.1,IEEE-CIS__MLP__adversarial_training__s42,d1d9d68d81bbc208,11811,0.4799004100739753,0.47205968375372986,0.8313499056835003,0.8241640204088172,0.9060198120396241,0.9022944712556091,4,11811,4,1.0,1.0,none,0.319,
nb1_capgd_grid__IEEE-CIS__MLP__adversarial_training__s42__e0.1__B_posthoc_filter,nb1_capgd_grid,IEEE-CIS,MLP,adversarial_training,CAPGD,B_posthoc_filter,42,0.1,IEEE-CIS__MLP__adversarial_training__s42,d1d9d68d81bbc208,11811,0.4799004100739753,0.4799004100739753,0.8313499056835003,0.8313499056835003,0.9060198120396241,0.9060198120396241,0,11811,0,,1.0,none,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__IEEE-CIS__MLP__adversarial_training__s123__e0.1__A_unconstrained,nb1_capgd_grid,IEEE-CIS,MLP,adversarial_training,CAPGD,A_unconstrained,123,0.1,IEEE-CIS__MLP__adversarial_training__s123,bc745cc091452127,11811,0.46419943188357465,0.29384090497783555,0.8399479376250218,0.6689965248749625,0.8772330877995089,0.760477520955042,43,1,0,0.0,8.466683600033866e-05,i_product_ohe,0.213,
nb1_capgd_grid__IEEE-CIS__MLP__adversarial_training__s123__e0.1__C1_projection,nb1_capgd_grid,IEEE-CIS,MLP,adversarial_training,CAPGD,C1_projection,123,0.1,IEEE-CIS__MLP__adversarial_training__s123,bc745cc091452127,11811,0.46419943188357465,0.30126421277038146,0.8399479376250218,0.6769445573782635,0.8772330877995089,0.7680975361950724,40,10107,34,0.85,0.8557277114554229,i_d_nonneg,0.217,
nb1_capgd_grid__IEEE-CIS__MLP__adversarial_training__s123__e0.1__C2_mask_projection,nb1_capgd_grid,IEEE-CIS,MLP,adversarial_training,CAPGD,C2_mask_projection,123,0.1,IEEE-CIS__MLP__adversarial_training__s123,bc745cc091452127,11811,0.46419943188357465,0.4584334349941138,0.8399479376250218,0.8340227266769007,0.8772330877995089,0.8739310811954957,3,11809,3,1.0,0.9998306663279993,i_card6_ohe,0.32,
nb1_capgd_grid__IEEE-CIS__MLP__adversarial_training__s123__e0.1__B_posthoc_filter,nb1_capgd_grid,IEEE-CIS,MLP,adversarial_training,CAPGD,B_posthoc_filter,123,0.1,IEEE-CIS__MLP__adversarial_training__s123,bc745cc091452127,11811,0.46419943188357465,0.46418595662723683,0.8399479376250218,0.8398307962409892,0.8772330877995089,0.8772330877995089,0,11809,0,,0.9998306663279993,i_card6_ohe,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__IEEE-CIS__MLP__adversarial_training__s456__e0.1__A_unconstrained,nb1_capgd_grid,IEEE-CIS,MLP,adversarial_training,CAPGD,A_unconstrained,456,0.1,IEEE-CIS__MLP__adversarial_training__s456,dd5998f84577fd8f,11811,0.436531881026284,0.24074299082504363,0.8389340300506142,0.6511523341513117,0.8978917957835916,0.7915502497671661,57,1,0,0.0,8.466683600033866e-05,i_product_ohe,0.221,
nb1_capgd_grid__IEEE-CIS__MLP__adversarial_training__s456__e0.1__C1_projection,nb1_capgd_grid,IEEE-CIS,MLP,adversarial_training,CAPGD,C1_projection,456,0.1,IEEE-CIS__MLP__adversarial_training__s456,dd5998f84577fd8f,11811,0.436531881026284,0.24960668825179894,0.8389340300506142,0.6639418637506298,0.8978917957835916,0.8025569384472102,54,2833,14,0.25925925925925924,0.23986114638895945,i_d_nonneg,0.222,
nb1_capgd_grid__IEEE-CIS__MLP__adversarial_training__s456__e0.1__C2_mask_projection,nb1_capgd_grid,IEEE-CIS,MLP,adversarial_training,CAPGD,C2_mask_projection,456,0.1,IEEE-CIS__MLP__adversarial_training__s456,dd5998f84577fd8f,11811,0.436531881026284,0.4281638622624231,0.8389340300506142,0.8313946399598182,0.8978917957835916,0.894759122851579,1,11811,1,1.0,1.0,none,0.323,
nb1_capgd_grid__IEEE-CIS__MLP__adversarial_training__s456__e0.1__B_posthoc_filter,nb1_capgd_grid,IEEE-CIS,MLP,adversarial_training,CAPGD,B_posthoc_filter,456,0.1,IEEE-CIS__MLP__adversarial_training__s456,dd5998f84577fd8f,11811,0.436531881026284,0.43646043984797034,0.8389340300506142,0.8386048690034743,0.8978917957835916,0.8978917957835916,0,11811,0,,1.0,none,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__IEEE-CIS__MLP__input_validation__s42__e0.1__A_unconstrained,nb1_capgd_grid,IEEE-CIS,MLP,input_validation,CAPGD,A_unconstrained,42,0.1,IEEE-CIS__MLP__input_validation__s42,f3389e5279478d8b,11811,0.4092373646471226,0.01824039864456288,0.8371440347986895,0.039522941193360674,0.8547117094234189,0.08128016256032512,237,0,0,0.0,0.0,i_product_ohe,0.213,
nb1_capgd_grid__IEEE-CIS__MLP__input_validation__s42__e0.1__C1_projection,nb1_capgd_grid,IEEE-CIS,MLP,input_validation,CAPGD,C1_projection,42,0.1,IEEE-CIS__MLP__input_validation__s42,f3389e5279478d8b,11811,0.4092373646471226,0.01832435120241492,0.8371440347986895,0.045701889118085585,0.8547117094234189,0.09440352214037762,235,4349,35,0.14893617021276595,0.3682160697654729,i_d_nonneg,0.223,
nb1_capgd_grid__IEEE-CIS__MLP__input_validation__s42__e0.1__C2_mask_projection,nb1_capgd_grid,IEEE-CIS,MLP,input_validation,CAPGD,C2_mask_projection,42,0.1,IEEE-CIS__MLP__input_validation__s42,f3389e5279478d8b,11811,0.4092373646471226,0.38273576207770227,0.8371440347986895,0.8168958448723492,0.8547117094234189,0.8382016764033529,8,11811,8,1.0,1.0,none,0.316,
nb1_capgd_grid__IEEE-CIS__MLP__input_validation__s42__e0.1__B_posthoc_filter,nb1_capgd_grid,IEEE-CIS,MLP,input_validation,CAPGD,B_posthoc_filter,42,0.1,IEEE-CIS__MLP__input_validation__s42,f3389e5279478d8b,11811,0.4092373646471226,0.4092373646471226,0.8371440347986895,0.8371440347986895,0.8547117094234189,0.8547117094234189,0,11811,0,,1.0,none,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__IEEE-CIS__MLP__input_validation__s123__e0.1__A_unconstrained,nb1_capgd_grid,IEEE-CIS,MLP,input_validation,CAPGD,A_unconstrained,123,0.1,IEEE-CIS__MLP__input_validation__s123,f9a503fc4c8ba05a,11811,0.4118453877748879,0.01866572924580699,0.8083650183785052,0.052707796955489196,0.9006858013716027,0.14376428752857506,201,1,0,0.0,8.466683600033866e-05,i_product_ohe,0.211,
nb1_capgd_grid__IEEE-CIS__MLP__input_validation__s123__e0.1__C1_projection,nb1_capgd_grid,IEEE-CIS,MLP,input_validation,CAPGD,C1_projection,123,0.1,IEEE-CIS__MLP__input_validation__s123,f9a503fc4c8ba05a,11811,0.4118453877748879,0.018844971867592816,0.8083650183785052,0.05636081876625777,0.9006858013716027,0.15468630937261874,200,10227,171,0.855,0.8658877317754635,i_d_nonneg,0.215,
nb1_capgd_grid__IEEE-CIS__MLP__input_validation__s123__e0.1__C2_mask_projection,nb1_capgd_grid,IEEE-CIS,MLP,input_validation,CAPGD,C2_mask_projection,123,0.1,IEEE-CIS__MLP__input_validation__s123,f9a503fc4c8ba05a,11811,0.4118453877748879,0.3898327633935649,0.8083650183785052,0.7886362662234575,0.9006858013716027,0.8896791126915587,1,11809,1,1.0,0.9998306663279993,i_card6_ohe,0.315,
nb1_capgd_grid__IEEE-CIS__MLP__input_validation__s123__e0.1__B_posthoc_filter,nb1_capgd_grid,IEEE-CIS,MLP,input_validation,CAPGD,B_posthoc_filter,123,0.1,IEEE-CIS__MLP__input_validation__s123,f9a503fc4c8ba05a,11811,0.4118453877748879,0.411750160204661,0.8083650183785052,0.808351494062409,0.9006858013716027,0.9006858013716027,0,11809,0,,0.9998306663279993,i_card6_ohe,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__IEEE-CIS__MLP__input_validation__s456__e0.1__A_unconstrained,nb1_capgd_grid,IEEE-CIS,MLP,input_validation,CAPGD,A_unconstrained,456,0.1,IEEE-CIS__MLP__input_validation__s456,a38b2061efc308c2,11811,0.3591360960203262,0.01880617940767981,0.8066996549010664,0.05545333715620668,0.8866311065955466,0.169503005672678,215,2,0,0.0,0.00016933367200067733,i_product_ohe,0.212,
nb1_capgd_grid__IEEE-CIS__MLP__input_validation__s456__e0.1__C1_projection,nb1_capgd_grid,IEEE-CIS,MLP,input_validation,CAPGD,C1_projection,456,0.1,IEEE-CIS__MLP__input_validation__s456,a38b2061efc308c2,11811,0.3591360960203262,0.019027040281678873,0.8066996549010664,0.057681936382449346,0.8866311065955466,0.18017102700872067,214,1491,80,0.37383177570093457,0.12623825247650494,i_d_nonneg,0.219,
nb1_capgd_grid__IEEE-CIS__MLP__input_validation__s456__e0.1__C2_mask_projection,nb1_capgd_grid,IEEE-CIS,MLP,input_validation,CAPGD,C2_mask_projection,456,0.1,IEEE-CIS__MLP__input_validation__s456,a38b2061efc308c2,11811,0.3591360960203262,0.32788094180466026,0.8066996549010664,0.7859807147413796,0.8866311065955466,0.8691897383794768,8,11811,8,1.0,1.0,none,0.314,
nb1_capgd_grid__IEEE-CIS__MLP__input_validation__s456__e0.1__B_posthoc_filter,nb1_capgd_grid,IEEE-CIS,MLP,input_validation,CAPGD,B_posthoc_filter,456,0.1,IEEE-CIS__MLP__input_validation__s456,a38b2061efc308c2,11811,0.3591360960203262,0.35797755273691284,0.8066996549010664,0.8066588738863765,0.8866311065955466,0.8866311065955466,0,11811,0,,1.0,none,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__LCLD__MLP__none__s42__e0.01__A_unconstrained,nb1_capgd_grid,LCLD,MLP,none,CAPGD,A_unconstrained,42,0.01,LCLD__MLP__none__s42,982da06174a157c4,26820,0.3076766351578361,0.1720350506197332,0.6555010271692964,0.44659047133221025,0.6702087994034303,0.562751677852349,1069,2732,63,0.05893358278765201,0.10186428038777032,g1,0.091,
nb1_capgd_grid__LCLD__MLP__none__s42__e0.01__C1_projection,nb1_capgd_grid,LCLD,MLP,none,CAPGD,C1_projection,42,0.01,LCLD__MLP__none__s42,982da06174a157c4,26820,0.3076766351578361,0.1729510159569409,0.6555010271692964,0.4488367617429492,0.6702087994034303,0.5644668158090976,1062,20751,699,0.6581920903954802,0.7737136465324385,g3,0.121,
nb1_capgd_grid__LCLD__MLP__none__s42__e0.01__C2_mask_projection,nb1_capgd_grid,LCLD,MLP,none,CAPGD,C2_mask_projection,42,0.01,LCLD__MLP__none__s42,982da06174a157c4,26820,0.3076766351578361,0.2003155857249461,0.6555010271692964,0.5088592298107295,0.6702087994034303,0.6002982848620433,813,26820,813,1.0,1.0,none,0.125,
nb1_capgd_grid__LCLD__MLP__none__s42__e0.01__B_posthoc_filter,nb1_capgd_grid,LCLD,MLP,none,CAPGD,B_posthoc_filter,42,0.01,LCLD__MLP__none__s42,982da06174a157c4,26820,0.3076766351578361,0.29537948001874237,0.6555010271692964,0.6364543296386944,0.6702087994034303,0.6611111111111111,63,26766,63,1.0,0.9979865771812081,g1,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__LCLD__MLP__none__s42__e0.05__A_unconstrained,nb1_capgd_grid,LCLD,MLP,none,CAPGD,A_unconstrained,42,0.05,LCLD__MLP__none__s42,982da06174a157c4,26820,0.3076766351578361,0.10553427981214206,0.6555010271692964,0.02499193871212754,0.6702087994034303,0.23873974645786727,2532,81,13,0.005134281200631911,0.0030201342281879194,g1,0.088,
