run_id,notebook,dataset,model,defence,attack,protocol,seed,epsilon,same_model_group_id,model_weight_hash,n_test,clean_pr_auc,robust_pr_auc,clean_roc_auc,robust_roc_auc,clean_accuracy,robust_accuracy,flipped_count,feasible_count,feasible_flipped_count,fsr,aggregate_feasibility,main_failed_constraint,attack_runtime_sec,notes
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.05__A_unconstrained,nb1_capgd_grid,IEEE-CIS,MLP,none,CAPGD,A_unconstrained,123,0.05,IEEE-CIS__MLP__none__s123,f9a503fc4c8ba05a,11811,0.4539522429900887,0.1228162823050574,0.7997478443280475,0.211420639937347,0.9163491660316654,0.501481669630006,156.0,1.0,0.0,0.0,8.466683600033866e-05,i_product_ohe,0.213,
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.05__C1_projection,nb1_capgd_grid,IEEE-CIS,MLP,none,CAPGD,C1_projection,123,0.05,IEEE-CIS__MLP__none__s123,f9a503fc4c8ba05a,11811,0.4539522429900887,0.1257932307584876,0.7997478443280475,0.2198325564827457,0.9163491660316654,0.513758360850055,156.0,10059.0,122.0,0.782051282051282,0.8516637033274067,i_d_nonneg,0.218,
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.05__C2_mask_projection,nb1_capgd_grid,IEEE-CIS,MLP,none,CAPGD,C2_mask_projection,123,0.05,IEEE-CIS__MLP__none__s123,f9a503fc4c8ba05a,11811,0.4539522429900887,0.4444757423551977,0.7997478443280475,0.7910008368430668,0.9163491660316654,0.9105918211836423,1.0,11809.0,1.0,1.0,0.9998306663279992,i_card6_ohe,0.372,
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.05__B_posthoc_filter,nb1_capgd_grid,IEEE-CIS,MLP,none,CAPGD,B_posthoc_filter,123,0.05,IEEE-CIS__MLP__none__s123,f9a503fc4c8ba05a,11811,0.4539522429900887,0.4539456625995313,0.7997478443280475,0.7997361926095646,0.9163491660316654,0.9163491660316654,0.0,11809.0,0.0,,0.9998306663279992,i_card6_ohe,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.1__A_unconstrained,nb1_capgd_grid,IEEE-CIS,MLP,none,CAPGD,A_unconstrained,123,0.1,IEEE-CIS__MLP__none__s123,f9a503fc4c8ba05a,11811,0.4539522429900887,0.0895070705057498,0.7997478443280475,0.0950432757308436,0.9163491660316654,0.1826263652527305,195.0,1.0,0.0,0.0,8.466683600033866e-05,i_product_ohe,0.215,
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.1__C1_projection,nb1_capgd_grid,IEEE-CIS,MLP,none,CAPGD,C1_projection,123,0.1,IEEE-CIS__MLP__none__s123,f9a503fc4c8ba05a,11811,0.4539522429900887,0.0837097930079017,0.7997478443280475,0.0881115435655673,0.9163491660316654,0.1943950554567775,197.0,10233.0,170.0,0.8629441624365483,0.8663957327914655,i_d_nonneg,0.217,
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.1__C2_mask_projection,nb1_capgd_grid,IEEE-CIS,MLP,none,CAPGD,C2_mask_projection,123,0.1,IEEE-CIS__MLP__none__s123,f9a503fc4c8ba05a,11811,0.4539522429900887,0.4360409912007911,0.7997478443280475,0.7825092308659016,0.9163491660316654,0.9058504783676234,4.0,11809.0,4.0,1.0,0.9998306663279992,i_card6_ohe,0.367,
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.1__B_posthoc_filter,nb1_capgd_grid,IEEE-CIS,MLP,none,CAPGD,B_posthoc_filter,123,0.1,IEEE-CIS__MLP__none__s123,f9a503fc4c8ba05a,11811,0.4539522429900887,0.4539479767902513,0.7997478443280475,0.799732031281535,0.9163491660316654,0.9163491660316654,0.0,11809.0,0.0,,0.9998306663279992,i_card6_ohe,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.15__A_unconstrained,nb1_capgd_grid,IEEE-CIS,MLP,none,CAPGD,A_unconstrained,123,0.15,IEEE-CIS__MLP__none__s123,f9a503fc4c8ba05a,11811,0.4539522429900887,0.0402007685808193,0.7997478443280475,0.0774427307633248,0.9163491660316654,0.0750994835323003,200.0,1.0,0.0,0.0,8.466683600033866e-05,i_product_ohe,0.21,
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.15__C1_projection,nb1_capgd_grid,IEEE-CIS,MLP,none,CAPGD,C1_projection,123,0.15,IEEE-CIS__MLP__none__s123,f9a503fc4c8ba05a,11811,0.4539522429900887,0.0450222365783126,0.7997478443280475,0.0797843100455707,0.9163491660316654,0.0817034967403268,199.0,10303.0,188.0,0.9447236180904522,0.8723224113114892,i_d_nonneg,0.223,
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.15__C2_mask_projection,nb1_capgd_grid,IEEE-CIS,MLP,none,CAPGD,C2_mask_projection,123,0.15,IEEE-CIS__MLP__none__s123,f9a503fc4c8ba05a,11811,0.4539522429900887,0.427944214684014,0.7997478443280475,0.7741268597495131,0.9163491660316654,0.9011091355516044,5.0,11809.0,5.0,1.0,0.9998306663279992,i_card6_ohe,0.37,
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.15__B_posthoc_filter,nb1_capgd_grid,IEEE-CIS,MLP,none,CAPGD,B_posthoc_filter,123,0.15,IEEE-CIS__MLP__none__s123,f9a503fc4c8ba05a,11811,0.4539522429900887,0.4539423886870184,0.7997478443280475,0.7997139295046064,0.9163491660316654,0.9163491660316654,0.0,11809.0,0.0,,0.9998306663279992,i_card6_ohe,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.2__A_unconstrained,nb1_capgd_grid,IEEE-CIS,MLP,none,CAPGD,A_unconstrained,123,0.2,IEEE-CIS__MLP__none__s123,f9a503fc4c8ba05a,11811,0.4539522429900887,0.0314004591337172,0.7997478443280475,0.0621887586716874,0.9163491660316654,0.0397934129201591,206.0,0.0,0.0,0.0,0.0,i_product_ohe,0.214,
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.2__C1_projection,nb1_capgd_grid,IEEE-CIS,MLP,none,CAPGD,C1_projection,123,0.2,IEEE-CIS__MLP__none__s123,f9a503fc4c8ba05a,11811,0.4539522429900887,0.0313486303879745,0.7997478443280475,0.0647144767192422,0.9163491660316654,0.0430954195241723,205.0,9756.0,187.0,0.9121951219512195,0.826009652019304,i_d_nonneg,0.217,
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.2__C2_mask_projection,nb1_capgd_grid,IEEE-CIS,MLP,none,CAPGD,C2_mask_projection,123,0.2,IEEE-CIS__MLP__none__s123,f9a503fc4c8ba05a,11811,0.4539522429900887,0.4198995978119088,0.7997478443280475,0.7658013947939291,0.9163491660316654,0.8941664549995767,9.0,11809.0,9.0,1.0,0.9998306663279992,i_card6_ohe,0.373,
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.2__B_posthoc_filter,nb1_capgd_grid,IEEE-CIS,MLP,none,CAPGD,B_posthoc_filter,123,0.2,IEEE-CIS__MLP__none__s123,f9a503fc4c8ba05a,11811,0.4539522429900887,0.4539522429900887,0.7997478443280475,0.7997478443280475,0.9163491660316654,0.9163491660316654,0.0,11809.0,0.0,,0.9998306663279992,i_card6_ohe,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.01__A_unconstrained,nb1_capgd_grid,IEEE-CIS,MLP,none,CAPGD,A_unconstrained,456,0.01,IEEE-CIS__MLP__none__s456,a38b2061efc308c2,11811,0.3951772189591178,0.2509584144319399,0.7983491179441042,0.5950658509354041,0.8972991279315892,0.8478536957073914,70.0,4598.0,0.0,0.0,0.3892981119295572,i_d_nonneg,0.215,
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.01__C1_projection,nb1_capgd_grid,IEEE-CIS,MLP,none,CAPGD,C1_projection,456,0.01,IEEE-CIS__MLP__none__s456,a38b2061efc308c2,11811,0.3951772189591178,0.2544007720440679,0.7983491179441042,0.6032175804457531,0.8972991279315892,0.8488696977393955,69.0,4909.0,33.0,0.4782608695652174,0.4156294979256625,i_d_nonneg,0.218,
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.01__C2_mask_projection,nb1_capgd_grid,IEEE-CIS,MLP,none,CAPGD,C2_mask_projection,456,0.01,IEEE-CIS__MLP__none__s456,a38b2061efc308c2,11811,0.3951772189591178,0.3929958448479371,0.7983491179441042,0.7965295772631694,0.8972991279315892,0.8956057912115825,0.0,11811.0,0.0,,1.0,none,0.364,
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.01__B_posthoc_filter,nb1_capgd_grid,IEEE-CIS,MLP,none,CAPGD,B_posthoc_filter,456,0.01,IEEE-CIS__MLP__none__s456,a38b2061efc308c2,11811,0.3951772189591178,0.3787641450826618,0.7983491179441042,0.7857192793079213,0.8972991279315892,0.8817204301075269,0.0,10113.0,0.0,,0.8562357124714249,i_product_ohe,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.05__A_unconstrained,nb1_capgd_grid,IEEE-CIS,MLP,none,CAPGD,A_unconstrained,456,0.05,IEEE-CIS__MLP__none__s456,a38b2061efc308c2,11811,0.3951772189591178,0.1146512955393563,0.7983491179441042,0.1878499416789876,0.8972991279315892,0.5156210312420625,164.0,4.0,0.0,0.0,0.0003386673440013,i_product_ohe,0.214,
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.05__C1_projection,nb1_capgd_grid,IEEE-CIS,MLP,none,CAPGD,C1_projection,456,0.05,IEEE-CIS__MLP__none__s456,a38b2061efc308c2,11811,0.3951772189591178,0.1181892393955124,0.7983491179441042,0.1967205406064469,0.8972991279315892,0.5303530607061214,163.0,1997.0,60.0,0.3680981595092024,0.1690796714926763,i_d_nonneg,0.231,
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.05__C2_mask_projection,nb1_capgd_grid,IEEE-CIS,MLP,none,CAPGD,C2_mask_projection,456,0.05,IEEE-CIS__MLP__none__s456,a38b2061efc308c2,11811,0.3951772189591178,0.3843228063251589,0.7983491179441042,0.7894001820164881,0.8972991279315892,0.8906951147235628,2.0,11811.0,2.0,1.0,1.0,none,0.367,
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.05__B_posthoc_filter,nb1_capgd_grid,IEEE-CIS,MLP,none,CAPGD,B_posthoc_filter,456,0.05,IEEE-CIS__MLP__none__s456,a38b2061efc308c2,11811,0.3951772189591178,0.3951422225741962,0.7983491179441042,0.7983293516359637,0.8972991279315892,0.8972144610955889,0.0,11811.0,0.0,,1.0,none,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.1__A_unconstrained,nb1_capgd_grid,IEEE-CIS,MLP,none,CAPGD,A_unconstrained,456,0.1,IEEE-CIS__MLP__none__s456,a38b2061efc308c2,11811,0.3951772189591178,0.0741605325436705,0.7983491179441042,0.0981274439999683,0.8972991279315892,0.2158157649648632,193.0,1.0,0.0,0.0,8.466683600033866e-05,i_product_ohe,0.215,
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.1__C1_projection,nb1_capgd_grid,IEEE-CIS,MLP,none,CAPGD,C1_projection,456,0.1,IEEE-CIS__MLP__none__s456,a38b2061efc308c2,11811,0.3951772189591178,0.0791552627558054,0.7983491179441042,0.1017794254787295,0.8972991279315892,0.227753788840911,190.0,1485.0,77.0,0.4052631578947368,0.1257302514605029,i_d_nonneg,0.219,
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.1__C2_mask_projection,nb1_capgd_grid,IEEE-CIS,MLP,none,CAPGD,C2_mask_projection,456,0.1,IEEE-CIS__MLP__none__s456,a38b2061efc308c2,11811,0.3951772189591178,0.3742343450000578,0.7983491179441042,0.7806302872273446,0.8972991279315892,0.8838371010075353,6.0,11811.0,6.0,1.0,1.0,none,0.366,
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.1__B_posthoc_filter,nb1_capgd_grid,IEEE-CIS,MLP,none,CAPGD,B_posthoc_filter,456,0.1,IEEE-CIS__MLP__none__s456,a38b2061efc308c2,11811,0.3951772189591178,0.3951772189591178,0.7983491179441042,0.7983491179441042,0.8972991279315892,0.8972991279315892,0.0,11811.0,0.0,,1.0,none,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.15__A_unconstrained,nb1_capgd_grid,IEEE-CIS,MLP,none,CAPGD,A_unconstrained,456,0.15,IEEE-CIS__MLP__none__s456,a38b2061efc308c2,11811,0.3951772189591178,0.0367900123997867,0.7983491179441042,0.087945506577187,0.8972991279315892,0.0900855135043603,196.0,1.0,0.0,0.0,8.466683600033866e-05,i_product_ohe,0.215,
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.15__C1_projection,nb1_capgd_grid,IEEE-CIS,MLP,none,CAPGD,C1_projection,456,0.15,IEEE-CIS__MLP__none__s456,a38b2061efc308c2,11811,0.3951772189591178,0.0409624128328154,0.7983491179441042,0.0930071379259691,0.8972991279315892,0.0947421894843789,194.0,834.0,73.0,0.3762886597938144,0.0706121412242824,i_d_nonneg,0.219,
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.15__C2_mask_projection,nb1_capgd_grid,IEEE-CIS,MLP,none,CAPGD,C2_mask_projection,456,0.15,IEEE-CIS__MLP__none__s456,a38b2061efc308c2,11811,0.3951772189591178,0.3645492740749758,0.7983491179441042,0.771814513796675,0.8972991279315892,0.8777410888155109,8.0,11811.0,8.0,1.0,1.0,none,0.369,
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.15__B_posthoc_filter,nb1_capgd_grid,IEEE-CIS,MLP,none,CAPGD,B_posthoc_filter,456,0.15,IEEE-CIS__MLP__none__s456,a38b2061efc308c2,11811,0.3951772189591178,0.3951772115676863,0.7983491179441042,0.7983489098777028,0.8972991279315892,0.8972991279315892,0.0,11811.0,0.0,,1.0,none,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.2__A_unconstrained,nb1_capgd_grid,IEEE-CIS,MLP,none,CAPGD,A_unconstrained,456,0.2,IEEE-CIS__MLP__none__s456,a38b2061efc308c2,11811,0.3951772189591178,0.0319295796151679,0.7983491179441042,0.0773081118015678,0.8972991279315892,0.0510541021082042,198.0,1.0,0.0,0.0,8.466683600033866e-05,i_product_ohe,0.214,
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.2__C1_projection,nb1_capgd_grid,IEEE-CIS,MLP,none,CAPGD,C1_projection,456,0.2,IEEE-CIS__MLP__none__s456,a38b2061efc308c2,11811,0.3951772189591178,0.0306308233895194,0.7983491179441042,0.0750433090214679,0.8972991279315892,0.0559647785962238,200.0,659.0,69.0,0.345,0.0557954449242231,i_d_nonneg,0.217,
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.2__C2_mask_projection,nb1_capgd_grid,IEEE-CIS,MLP,none,CAPGD,C2_mask_projection,456,0.2,IEEE-CIS__MLP__none__s456,a38b2061efc308c2,11811,0.3951772189591178,0.3554769054509095,0.7983491179441042,0.763055230394007,0.8972991279315892,0.8718144102954872,10.0,11811.0,10.0,1.0,1.0,none,0.332,
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.2__B_posthoc_filter,nb1_capgd_grid,IEEE-CIS,MLP,none,CAPGD,B_posthoc_filter,456,0.2,IEEE-CIS__MLP__none__s456,a38b2061efc308c2,11811,0.3951772189591178,0.3951771961126212,0.7983491179441042,0.7983484937448999,0.8972991279315892,0.8972991279315892,0.0,11811.0,0.0,,1.0,none,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__IEEE-CIS__MLP__adversarial_training__s42__e0.1__A_unconstrained,nb1_capgd_grid,IEEE-CIS,MLP,adversarial_training,CAPGD,A_unconstrained,42,0.1,IEEE-CIS__MLP__adversarial_training__s42,d1d9d68d81bbc208,11811,0.4799004100739753,0.2915145414080226,0.8313499056835003,0.6578539448765521,0.906019812039624,0.8124629582592499,54.0,0.0,0.0,0.0,0.0,i_product_ohe,0.212,
nb1_capgd_grid__IEEE-CIS__MLP__adversarial_training__s42__e0.1__C1_projection,nb1_capgd_grid,IEEE-CIS,MLP,adversarial_training,CAPGD,C1_projection,42,0.1,IEEE-CIS__MLP__adversarial_training__s42,d1d9d68d81bbc208,11811,0.4799004100739753,0.3003869124835854,0.8313499056835003,0.6689992297381818,0.906019812039624,0.81999830666328,50.0,2356.0,16.0,0.32,0.1994750656167979,i_d_nonneg,0.217,
nb1_capgd_grid__IEEE-CIS__MLP__adversarial_training__s42__e0.1__C2_mask_projection,nb1_capgd_grid,IEEE-CIS,MLP,adversarial_training,CAPGD,C2_mask_projection,42,0.1,IEEE-CIS__MLP__adversarial_training__s42,d1d9d68d81bbc208,11811,0.4799004100739753,0.4720596837537298,0.8313499056835003,0.8241640204088172,0.906019812039624,0.9022944712556092,4.0,11811.0,4.0,1.0,1.0,none,0.319,
nb1_capgd_grid__IEEE-CIS__MLP__adversarial_training__s42__e0.1__B_posthoc_filter,nb1_capgd_grid,IEEE-CIS,MLP,adversarial_training,CAPGD,B_posthoc_filter,42,0.1,IEEE-CIS__MLP__adversarial_training__s42,d1d9d68d81bbc208,11811,0.4799004100739753,0.4799004100739753,0.8313499056835003,0.8313499056835003,0.906019812039624,0.906019812039624,0.0,11811.0,0.0,,1.0,none,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__IEEE-CIS__MLP__adversarial_training__s123__e0.1__A_unconstrained,nb1_capgd_grid,IEEE-CIS,MLP,adversarial_training,CAPGD,A_unconstrained,123,0.1,IEEE-CIS__MLP__adversarial_training__s123,bc745cc091452127,11811,0.4641994318835746,0.2938409049778355,0.8399479376250218,0.6689965248749625,0.8772330877995089,0.760477520955042,43.0,1.0,0.0,0.0,8.466683600033866e-05,i_product_ohe,0.213,
nb1_capgd_grid__IEEE-CIS__MLP__adversarial_training__s123__e0.1__C1_projection,nb1_capgd_grid,IEEE-CIS,MLP,adversarial_training,CAPGD,C1_projection,123,0.1,IEEE-CIS__MLP__adversarial_training__s123,bc745cc091452127,11811,0.4641994318835746,0.3012642127703814,0.8399479376250218,0.6769445573782635,0.8772330877995089,0.7680975361950724,40.0,10107.0,34.0,0.85,0.8557277114554229,i_d_nonneg,0.217,
nb1_capgd_grid__IEEE-CIS__MLP__adversarial_training__s123__e0.1__C2_mask_projection,nb1_capgd_grid,IEEE-CIS,MLP,adversarial_training,CAPGD,C2_mask_projection,123,0.1,IEEE-CIS__MLP__adversarial_training__s123,bc745cc091452127,11811,0.4641994318835746,0.4584334349941138,0.8399479376250218,0.8340227266769007,0.8772330877995089,0.8739310811954957,3.0,11809.0,3.0,1.0,0.9998306663279992,i_card6_ohe,0.32,
nb1_capgd_grid__IEEE-CIS__MLP__adversarial_training__s123__e0.1__B_posthoc_filter,nb1_capgd_grid,IEEE-CIS,MLP,adversarial_training,CAPGD,B_posthoc_filter,123,0.1,IEEE-CIS__MLP__adversarial_training__s123,bc745cc091452127,11811,0.4641994318835746,0.4641859566272368,0.8399479376250218,0.8398307962409892,0.8772330877995089,0.8772330877995089,0.0,11809.0,0.0,,0.9998306663279992,i_card6_ohe,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__IEEE-CIS__MLP__adversarial_training__s456__e0.1__A_unconstrained,nb1_capgd_grid,IEEE-CIS,MLP,adversarial_training,CAPGD,A_unconstrained,456,0.1,IEEE-CIS__MLP__adversarial_training__s456,dd5998f84577fd8f,11811,0.436531881026284,0.2407429908250436,0.8389340300506142,0.6511523341513117,0.8978917957835916,0.7915502497671661,57.0,1.0,0.0,0.0,8.466683600033866e-05,i_product_ohe,0.221,
nb1_capgd_grid__IEEE-CIS__MLP__adversarial_training__s456__e0.1__C1_projection,nb1_capgd_grid,IEEE-CIS,MLP,adversarial_training,CAPGD,C1_projection,456,0.1,IEEE-CIS__MLP__adversarial_training__s456,dd5998f84577fd8f,11811,0.436531881026284,0.2496066882517989,0.8389340300506142,0.6639418637506298,0.8978917957835916,0.8025569384472102,54.0,2833.0,14.0,0.2592592592592592,0.2398611463889594,i_d_nonneg,0.222,
nb1_capgd_grid__IEEE-CIS__MLP__adversarial_training__s456__e0.1__C2_mask_projection,nb1_capgd_grid,IEEE-CIS,MLP,adversarial_training,CAPGD,C2_mask_projection,456,0.1,IEEE-CIS__MLP__adversarial_training__s456,dd5998f84577fd8f,11811,0.436531881026284,0.4281638622624231,0.8389340300506142,0.8313946399598182,0.8978917957835916,0.894759122851579,1.0,11811.0,1.0,1.0,1.0,none,0.323,
nb1_capgd_grid__IEEE-CIS__MLP__adversarial_training__s456__e0.1__B_posthoc_filter,nb1_capgd_grid,IEEE-CIS,MLP,adversarial_training,CAPGD,B_posthoc_filter,456,0.1,IEEE-CIS__MLP__adversarial_training__s456,dd5998f84577fd8f,11811,0.436531881026284,0.4364604398479703,0.8389340300506142,0.8386048690034743,0.8978917957835916,0.8978917957835916,0.0,11811.0,0.0,,1.0,none,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__IEEE-CIS__MLP__input_validation__s42__e0.1__A_unconstrained,nb1_capgd_grid,IEEE-CIS,MLP,input_validation,CAPGD,A_unconstrained,42,0.1,IEEE-CIS__MLP__input_validation__s42,f3389e5279478d8b,11811,0.4092373646471226,0.0182403986445628,0.8371440347986895,0.0395229411933606,0.8547117094234189,0.0812801625603251,237.0,0.0,0.0,0.0,0.0,i_product_ohe,0.213,
nb1_capgd_grid__IEEE-CIS__MLP__input_validation__s42__e0.1__C1_projection,nb1_capgd_grid,IEEE-CIS,MLP,input_validation,CAPGD,C1_projection,42,0.1,IEEE-CIS__MLP__input_validation__s42,f3389e5279478d8b,11811,0.4092373646471226,0.0183243512024149,0.8371440347986895,0.0457018891180855,0.8547117094234189,0.0944035221403776,235.0,4349.0,35.0,0.1489361702127659,0.3682160697654729,i_d_nonneg,0.223,
nb1_capgd_grid__IEEE-CIS__MLP__input_validation__s42__e0.1__C2_mask_projection,nb1_capgd_grid,IEEE-CIS,MLP,input_validation,CAPGD,C2_mask_projection,42,0.1,IEEE-CIS__MLP__input_validation__s42,f3389e5279478d8b,11811,0.4092373646471226,0.3827357620777022,0.8371440347986895,0.8168958448723492,0.8547117094234189,0.8382016764033529,8.0,11811.0,8.0,1.0,1.0,none,0.316,
nb1_capgd_grid__IEEE-CIS__MLP__input_validation__s42__e0.1__B_posthoc_filter,nb1_capgd_grid,IEEE-CIS,MLP,input_validation,CAPGD,B_posthoc_filter,42,0.1,IEEE-CIS__MLP__input_validation__s42,f3389e5279478d8b,11811,0.4092373646471226,0.4092373646471226,0.8371440347986895,0.8371440347986895,0.8547117094234189,0.8547117094234189,0.0,11811.0,0.0,,1.0,none,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__IEEE-CIS__MLP__input_validation__s123__e0.1__A_unconstrained,nb1_capgd_grid,IEEE-CIS,MLP,input_validation,CAPGD,A_unconstrained,123,0.1,IEEE-CIS__MLP__input_validation__s123,f9a503fc4c8ba05a,11811,0.4118453877748879,0.0186657292458069,0.8083650183785052,0.0527077969554891,0.9006858013716027,0.143764287528575,201.0,1.0,0.0,0.0,8.466683600033866e-05,i_product_ohe,0.211,
nb1_capgd_grid__IEEE-CIS__MLP__input_validation__s123__e0.1__C1_projection,nb1_capgd_grid,IEEE-CIS,MLP,input_validation,CAPGD,C1_projection,123,0.1,IEEE-CIS__MLP__input_validation__s123,f9a503fc4c8ba05a,11811,0.4118453877748879,0.0188449718675928,0.8083650183785052,0.0563608187662577,0.9006858013716027,0.1546863093726187,200.0,10227.0,171.0,0.855,0.8658877317754635,i_d_nonneg,0.215,
nb1_capgd_grid__IEEE-CIS__MLP__input_validation__s123__e0.1__C2_mask_projection,nb1_capgd_grid,IEEE-CIS,MLP,input_validation,CAPGD,C2_mask_projection,123,0.1,IEEE-CIS__MLP__input_validation__s123,f9a503fc4c8ba05a,11811,0.4118453877748879,0.3898327633935649,0.8083650183785052,0.7886362662234575,0.9006858013716027,0.8896791126915587,1.0,11809.0,1.0,1.0,0.9998306663279992,i_card6_ohe,0.315,
nb1_capgd_grid__IEEE-CIS__MLP__input_validation__s123__e0.1__B_posthoc_filter,nb1_capgd_grid,IEEE-CIS,MLP,input_validation,CAPGD,B_posthoc_filter,123,0.1,IEEE-CIS__MLP__input_validation__s123,f9a503fc4c8ba05a,11811,0.4118453877748879,0.411750160204661,0.8083650183785052,0.808351494062409,0.9006858013716027,0.9006858013716027,0.0,11809.0,0.0,,0.9998306663279992,i_card6_ohe,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__IEEE-CIS__MLP__input_validation__s456__e0.1__A_unconstrained,nb1_capgd_grid,IEEE-CIS,MLP,input_validation,CAPGD,A_unconstrained,456,0.1,IEEE-CIS__MLP__input_validation__s456,a38b2061efc308c2,11811,0.3591360960203262,0.0188061794076798,0.8066996549010664,0.0554533371562066,0.8866311065955466,0.169503005672678,215.0,2.0,0.0,0.0,0.0001693336720006,i_product_ohe,0.212,
nb1_capgd_grid__IEEE-CIS__MLP__input_validation__s456__e0.1__C1_projection,nb1_capgd_grid,IEEE-CIS,MLP,input_validation,CAPGD,C1_projection,456,0.1,IEEE-CIS__MLP__input_validation__s456,a38b2061efc308c2,11811,0.3591360960203262,0.0190270402816788,0.8066996549010664,0.0576819363824493,0.8866311065955466,0.1801710270087206,214.0,1491.0,80.0,0.3738317757009345,0.1262382524765049,i_d_nonneg,0.219,
nb1_capgd_grid__IEEE-CIS__MLP__input_validation__s456__e0.1__C2_mask_projection,nb1_capgd_grid,IEEE-CIS,MLP,input_validation,CAPGD,C2_mask_projection,456,0.1,IEEE-CIS__MLP__input_validation__s456,a38b2061efc308c2,11811,0.3591360960203262,0.3278809418046602,0.8066996549010664,0.7859807147413796,0.8866311065955466,0.8691897383794768,8.0,11811.0,8.0,1.0,1.0,none,0.314,
nb1_capgd_grid__IEEE-CIS__MLP__input_validation__s456__e0.1__B_posthoc_filter,nb1_capgd_grid,IEEE-CIS,MLP,input_validation,CAPGD,B_posthoc_filter,456,0.1,IEEE-CIS__MLP__input_validation__s456,a38b2061efc308c2,11811,0.3591360960203262,0.3579775527369128,0.8066996549010664,0.8066588738863765,0.8866311065955466,0.8866311065955466,0.0,11811.0,0.0,,1.0,none,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb1_capgd_grid__LCLD__MLP__none__s42__e0.01__A_unconstrained,nb1_capgd_grid,LCLD,MLP,none,CAPGD,A_unconstrained,42,0.01,LCLD__MLP__none__s42,982da06174a157c4,26820,0.3076766351578361,0.1720350506197332,0.6555010271692964,0.4465904713322102,0.6702087994034303,0.562751677852349,1069.0,2732.0,63.0,0.058933582787652,0.1018642803877703,g1,0.091,
nb1_capgd_grid__LCLD__MLP__none__s42__e0.01__C1_projection,nb1_capgd_grid,LCLD,MLP,none,CAPGD,C1_projection,42,0.01,LCLD__MLP__none__s42,982da06174a157c4,26820,0.3076766351578361,0.1729510159569409,0.6555010271692964,0.4488367617429492,0.6702087994034303,0.5644668158090976,1062.0,20751.0,699.0,0.6581920903954802,0.7737136465324385,g3,0.121,
