run_id,notebook,dataset,model,defence,attack,protocol,seed,epsilon,same_model_group_id,model_weight_hash,n_test,clean_pr_auc,robust_pr_auc,clean_roc_auc,robust_roc_auc,clean_accuracy,robust_accuracy,flipped_count,feasible_count,feasible_flipped_count,fsr,aggregate_feasibility,main_failed_constraint,attack_runtime_sec,notes
nb2_square_family__Sparkov__Ensemble__none__s123__e0.1__A_unconstrained,nb2_square_family,Sparkov,Ensemble,none,Square,A_unconstrained,123,0.1,Sparkov__Ensemble__none__s123,8d780643b71f9d5e,37048,0.41758081113917567,0.06484101691938514,0.9718136668307208,0.8232881959800359,0.9875026992010365,0.9622651695098251,73,504,0,0.0,0.013603973223925718,s_state_ohe,525.504,
nb2_square_family__Sparkov__Ensemble__none__s123__e0.1__B_posthoc_filter,nb2_square_family,Sparkov,Ensemble,none,Square,B_posthoc_filter,123,0.1,Sparkov__Ensemble__none__s123,8d780643b71f9d5e,37048,0.41758081113917567,0.41744192702655064,0.9718136668307208,0.9717827106713245,0.9875026992010365,0.9870168430144677,0,37048,0,,1.0,none,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb2_square_family__Sparkov__Ensemble__none__s456__e0.1__A_unconstrained,nb2_square_family,Sparkov,Ensemble,none,Square,A_unconstrained,456,0.1,Sparkov__Ensemble__none__s456,51bd73ca6591e968,37048,0.5366862743797577,0.08436012461244505,0.9703585909683564,0.844105463134828,0.99009393219607,0.9786223277909739,79,589,0,0.0,0.015898294104944935,s_state_ohe,528.377,
nb2_square_family__Sparkov__Ensemble__none__s456__e0.1__B_posthoc_filter,nb2_square_family,Sparkov,Ensemble,none,Square,B_posthoc_filter,456,0.1,Sparkov__Ensemble__none__s456,51bd73ca6591e968,37048,0.5366862743797577,0.536581038797462,0.9703585909683564,0.970324634652543,0.99009393219607,0.9899589721442453,0,37048,0,,1.0,none,0.0,derived from A_unconstrained (post-hoc feasibility filter)
nb2_square_family__CCFD__XGBoost__none__s42__e0.1__not_applicable,nb2_square_family,CCFD,XGBoost,none,Square,not_applicable,42,0.1,CCFD__XGBoost__none__s42,5ce96cdd2df53c4f,5697,,,,,,,,,,,,,,Cartella-style black-box in-attack Protocol C deferred to future work
nb2_square_family__CCFD__XGBoost__none__s123__e0.1__not_applicable,nb2_square_family,CCFD,XGBoost,none,Square,not_applicable,123,0.1,CCFD__XGBoost__none__s123,26e5c25f5e2e4f05,5697,,,,,,,,,,,,,,Cartella-style black-box in-attack Protocol C deferred to future work
nb2_square_family__CCFD__XGBoost__none__s456__e0.1__not_applicable,nb2_square_family,CCFD,XGBoost,none,Square,not_applicable,456,0.1,CCFD__XGBoost__none__s456,f4917a11416a570c,5697,,,,,,,,,,,,,,Cartella-style black-box in-attack Protocol C deferred to future work
nb2_square_family__CCFD__Ensemble__none__s42__e0.1__not_applicable,nb2_square_family,CCFD,Ensemble,none,Square,not_applicable,42,0.1,CCFD__Ensemble__none__s42,8348544f85b6bbd3,5697,,,,,,,,,,,,,,Cartella-style black-box in-attack Protocol C deferred to future work
nb2_square_family__CCFD__Ensemble__none__s123__e0.1__not_applicable,nb2_square_family,CCFD,Ensemble,none,Square,not_applicable,123,0.1,CCFD__Ensemble__none__s123,aa6bfd5fc7bf593b,5697,,,,,,,,,,,,,,Cartella-style black-box in-attack Protocol C deferred to future work
nb2_square_family__CCFD__Ensemble__none__s456__e0.1__not_applicable,nb2_square_family,CCFD,Ensemble,none,Square,not_applicable,456,0.1,CCFD__Ensemble__none__s456,f5b2b968713ca699,5697,,,,,,,,,,,,,,Cartella-style black-box in-attack Protocol C deferred to future work
nb2_square_family__IEEE-CIS__XGBoost__none__s42__e0.1__not_applicable,nb2_square_family,IEEE-CIS,XGBoost,none,Square,not_applicable,42,0.1,IEEE-CIS__XGBoost__none__s42,3620679d5b89dbaf,11811,,,,,,,,,,,,,,Cartella-style black-box in-attack Protocol C deferred to future work
nb2_square_family__IEEE-CIS__XGBoost__none__s123__e0.1__not_applicable,nb2_square_family,IEEE-CIS,XGBoost,none,Square,not_applicable,123,0.1,IEEE-CIS__XGBoost__none__s123,411ec7c94b5c3dec,11811,,,,,,,,,,,,,,Cartella-style black-box in-attack Protocol C deferred to future work
nb2_square_family__IEEE-CIS__XGBoost__none__s456__e0.1__not_applicable,nb2_square_family,IEEE-CIS,XGBoost,none,Square,not_applicable,456,0.1,IEEE-CIS__XGBoost__none__s456,441ed211448b3a74,11811,,,,,,,,,,,,,,Cartella-style black-box in-attack Protocol C deferred to future work
nb2_square_family__IEEE-CIS__Ensemble__none__s42__e0.1__not_applicable,nb2_square_family,IEEE-CIS,Ensemble,none,Square,not_applicable,42,0.1,IEEE-CIS__Ensemble__none__s42,62c53a2183fe7af0,11811,,,,,,,,,,,,,,Cartella-style black-box in-attack Protocol C deferred to future work
nb2_square_family__IEEE-CIS__Ensemble__none__s123__e0.1__not_applicable,nb2_square_family,IEEE-CIS,Ensemble,none,Square,not_applicable,123,0.1,IEEE-CIS__Ensemble__none__s123,f68976e153b3516c,11811,,,,,,,,,,,,,,Cartella-style black-box in-attack Protocol C deferred to future work
nb2_square_family__IEEE-CIS__Ensemble__none__s456__e0.1__not_applicable,nb2_square_family,IEEE-CIS,Ensemble,none,Square,not_applicable,456,0.1,IEEE-CIS__Ensemble__none__s456,7348e8be01d986c3,11811,,,,,,,,,,,,,,Cartella-style black-box in-attack Protocol C deferred to future work
nb2_square_family__LCLD__XGBoost__none__s42__e0.1__not_applicable,nb2_square_family,LCLD,XGBoost,none,Square,not_applicable,42,0.1,LCLD__XGBoost__none__s42,aa0f192d390d3281,26820,,,,,,,,,,,,,,Cartella-style black-box in-attack Protocol C deferred to future work
nb2_square_family__LCLD__XGBoost__none__s123__e0.1__not_applicable,nb2_square_family,LCLD,XGBoost,none,Square,not_applicable,123,0.1,LCLD__XGBoost__none__s123,1fd9e27dc6146980,26820,,,,,,,,,,,,,,Cartella-style black-box in-attack Protocol C deferred to future work
nb2_square_family__LCLD__XGBoost__none__s456__e0.1__not_applicable,nb2_square_family,LCLD,XGBoost,none,Square,not_applicable,456,0.1,LCLD__XGBoost__none__s456,c6ca20dbe4478bd4,26820,,,,,,,,,,,,,,Cartella-style black-box in-attack Protocol C deferred to future work
nb2_square_family__LCLD__Ensemble__none__s42__e0.1__not_applicable,nb2_square_family,LCLD,Ensemble,none,Square,not_applicable,42,0.1,LCLD__Ensemble__none__s42,31c0ae9e3162fec4,26820,,,,,,,,,,,,,,Cartella-style black-box in-attack Protocol C deferred to future work
nb2_square_family__LCLD__Ensemble__none__s123__e0.1__not_applicable,nb2_square_family,LCLD,Ensemble,none,Square,not_applicable,123,0.1,LCLD__Ensemble__none__s123,d7fa2d2901cbf247,26820,,,,,,,,,,,,,,Cartella-style black-box in-attack Protocol C deferred to future work
nb2_square_family__LCLD__Ensemble__none__s456__e0.1__not_applicable,nb2_square_family,LCLD,Ensemble,none,Square,not_applicable,456,0.1,LCLD__Ensemble__none__s456,cf27316071639afb,26820,,,,,,,,,,,,,,Cartella-style black-box in-attack Protocol C deferred to future work
nb2_square_family__Sparkov__XGBoost__none__s42__e0.1__not_applicable,nb2_square_family,Sparkov,XGBoost,none,Square,not_applicable,42,0.1,Sparkov__XGBoost__none__s42,00c205ddd1575fd1,37048,,,,,,,,,,,,,,Cartella-style black-box in-attack Protocol C deferred to future work
nb2_square_family__Sparkov__XGBoost__none__s123__e0.1__not_applicable,nb2_square_family,Sparkov,XGBoost,none,Square,not_applicable,123,0.1,Sparkov__XGBoost__none__s123,a94c00cc6229f82c,37048,,,,,,,,,,,,,,Cartella-style black-box in-attack Protocol C deferred to future work
nb2_square_family__Sparkov__XGBoost__none__s456__e0.1__not_applicable,nb2_square_family,Sparkov,XGBoost,none,Square,not_applicable,456,0.1,Sparkov__XGBoost__none__s456,28e03f03743ae195,37048,,,,,,,,,,,,,,Cartella-style black-box in-attack Protocol C deferred to future work
nb2_square_family__Sparkov__Ensemble__none__s42__e0.1__not_applicable,nb2_square_family,Sparkov,Ensemble,none,Square,not_applicable,42,0.1,Sparkov__Ensemble__none__s42,7c66a9c0f59ba9ff,37048,,,,,,,,,,,,,,Cartella-style black-box in-attack Protocol C deferred to future work
nb2_square_family__Sparkov__Ensemble__none__s123__e0.1__not_applicable,nb2_square_family,Sparkov,Ensemble,none,Square,not_applicable,123,0.1,Sparkov__Ensemble__none__s123,8d780643b71f9d5e,37048,,,,,,,,,,,,,,Cartella-style black-box in-attack Protocol C deferred to future work
nb2_square_family__Sparkov__Ensemble__none__s456__e0.1__not_applicable,nb2_square_family,Sparkov,Ensemble,none,Square,not_applicable,456,0.1,Sparkov__Ensemble__none__s456,51bd73ca6591e968,37048,,,,,,,,,,,,,,Cartella-style black-box in-attack Protocol C deferred to future work
